RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
617530,201615535,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,1/14/2016 5:23,1/14/2016 5:23,,5XX BLOCK OF MAYNARD AV S,K,K3,9100.2004,-122.325058,47.59793091,"(47.597930908, -122.325057983)",1,2016
635604,201615501,X,76,NARC-FOUND-PILL/TABLET,X,NARCOTICS,1/14/2016 3:37,1/14/2016 3:15,,15XX BLOCK OF 12 AV,E,E2,7500.4006,-122.3168488,47.61468506,"(47.614685059, -122.316848755)",1,2016
615475,201615481,5707,0,TRESPASS,5700,TRESPASS,1/14/2016 2:24,1/14/2016 2:24,,105XX BLOCK OF AURORA AV N,N,N3,1300.2001,-122.3447037,47.7057991,"(47.705799103, -122.344703674)",1,2016
616559,201615470,1306,0,ASSLT-AGG-BODYFORCE,1300,ASSAULT,1/14/2016 2:01,1/14/2016 2:01,,10XX BLOCK OF E PIKE ST,E,E2,7500.4017,-122.3187943,47.61408997,"(47.614089966, -122.31879425)",1,2016
613658,201615451,5015,1,WARRARR-FELONY,5000,WARRANT ARREST,1/14/2016 1:46,1/14/2016 0:50,,64XX BLOCK OF CALIFORNIA AV SW,W,W3,10600.4,-122.387207,47.545681,"(47.545681, -122.387207031)",1,2016
613655,201615453,5015,1,WARRARR-FELONY,5000,WARRANT ARREST,1/14/2016 1:23,1/14/2016 0:55,,6XX BLOCK OF BATTERY ST,D,D2,7200.2003,-122.3430862,47.61779785,"(47.617797852, -122.343086243)",1,2016
622348,201615416,1313,0,ASSLT-NONAGG,1300,ASSAULT,1/14/2016 1:10,1/14/2016 0:00,,7XX BLOCK OF MINOR AV,E,E3,8500.2001,-122.3223953,47.60801697,"(47.608016968, -122.322395325)",1,2016
626542,201615455,1306,0,ASSLT-AGG-BODYFORCE,1300,ASSAULT,1/14/2016 0:58,1/14/2016 0:58,,43XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.3001,-122.3131485,47.66053391,"(47.660533905, -122.313148499)",1,2016
615123,2016900316,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,1/14/2016 0:39,1/13/2016 23:00,1/13/2016 23:30,15XX BLOCK OF 7 AV,M,M3,8200.1005,-122.3338089,47.61210251,"(47.612102509, -122.333808899)",1,2016
616848,201615437,X,46,PROP RECOVERED-OTHER AGENCY,X,RECOVERED PROPERTY,1/14/2016 0:27,1/14/2016 0:25,,100XX BLOCK OF COLLEGE WY N,N,N3,1300.1011,-122.3345261,47.70233154,"(47.702331543, -122.334526062)",1,2016
614907,201615432,1313,0,ASSLT-NONAGG,1300,ASSAULT,1/14/2016 0:19,1/14/2016 0:19,,4 AV S / S ROYAL BROUGHAM WY,K,K2,9300.2028,-122.3290482,47.59239197,"(47.592391968, -122.329048157)",1,2016
613656,201615422,5015,2,WARRARR-MISDEMEANOR,5000,WARRANT ARREST,1/14/2016 0:05,1/14/2016 0:05,,22XX BLOCK OF E UNION ST,C,C3,7900.1004,-122.3031693,47.61293793,"(47.612937927, -122.30316925)",1,2016
616461,201614975,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/13/2016 23:59,1/13/2016 23:59,,4XX BLOCK OF NE 45 ST,B,B3,5200.4012,-122.323494,47.66133499,"(47.661334991, -122.323493958)",1,2016
616466,201615403,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/13/2016 23:40,1/13/2016 23:40,,40XX BLOCK OF 9 AV NE,U,U2,5200.2002,-122.3188019,47.65682602,"(47.656826019, -122.31880188)",1,2016
621695,201615191,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,1/13/2016 23:31,1/13/2016 19:47,,122XX BLOCK OF DENSMORE AV N,N,N2,600.3012,-122.3379593,47.71834183,"(47.718341827, -122.33795929)",1,2016
616594,201614984,X,32,ILLEGAL DUMPING,X,ILLEGAL DUMPING,1/13/2016 23:21,1/13/2016 16:15,,16XX BLOCK OF N 130 ST,N,N2,600.1024,-122.3368835,47.72320938,"(47.723209381, -122.336883545)",1,2016
615388,201615206,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,1/13/2016 23:18,1/13/2016 20:05,,8XX BLOCK OF NE 57 ST,U,U1,4500.1005,-122.3187332,47.6700592,"(47.670059204, -122.318733215)",1,2016
626543,201615380,5499,0,TRAFFIC,5400,TRAFFIC,1/13/2016 23:17,1/13/2016 23:17,,RAINIER AV S / S MORGAN ST,S,S2,11101.1001,-122.2740479,47.54425812,"(47.544258118, -122.274047852)",1,2016
616210,201615246,5309,0,HARASSMENT,5300,THREATS,1/13/2016 23:04,1/13/2016 20:51,,21XX BLOCK OF 7 AV W,Q,Q2,6900.1003,-122.3663025,47.63867569,"(47.63867569, -122.36630249)",1,2016
614713,2016900309,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/13/2016 22:38,1/13/2016 14:50,1/13/2016 15:10,NE 43 ST / 12 AV NE,U,U2,5301.3002,-122.3154831,47.65982056,"(47.659820557, -122.315483093)",1,2016
616823,201615346,X,21,DISTURBANCE-OTH,X,DISTURBANCE,1/13/2016 22:36,1/13/2016 22:36,,8XX BLOCK OF S CLOVERDALE ST,F,F3,11200.3005,-122.3216019,47.52646256,"(47.526462555, -122.321601868)",1,2016
619071,201615342,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,1/13/2016 22:28,1/13/2016 22:28,,122XX BLOCK OF AURORA AV N,N,N2,600.3007,-122.3448944,47.71717453,"(47.71717453, -122.344894409)",1,2016
616663,201615250,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/13/2016 22:23,1/13/2016 19:15,1/13/2016 21:00,7 AV / SPRING ST,E,E3,8200.2001,-122.3302231,47.60819626,"(47.608196259, -122.330223083)",1,2016
616175,201615099,5309,0,HARASSMENT,5300,THREATS,1/13/2016 22:21,1/13/2016 20:18,,39XX BLOCK OF SW HOLDEN ST,W,W3,11600.2006,-122.383316,47.53359222,"(47.533592224, -122.38331604)",1,2016
613648,201615321,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,1/13/2016 22:12,1/13/2016 22:12,,94XX BLOCK OF 15 AV SW,F,F3,11300.2013,-122.3540192,47.5182724,"(47.5182724, -122.354019165)",1,2016
616533,201615312,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,1/13/2016 22:10,1/13/2016 19:15,1/13/2016 20:15,38XX BLOCK OF NE 45 ST,U,U3,4100.5002,-122.2859879,47.66126251,"(47.661262512, -122.285987854)",1,2016
619065,201615205,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,1/13/2016 21:53,1/13/2016 5:30,1/13/2016 16:00,102XX BLOCK OF 1 AV NE,L,L2,1900.1005,-122.3285141,47.70227051,"(47.702270508, -122.328514099)",1,2016
646527,201615218,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,1/13/2016 21:50,1/13/2016 21:50,,4XX BLOCK OF BELLEVUE AV E,E,E1,7401.4002,-122.3265915,47.62255859,"(47.622558594, -122.326591492)",1,2016
645793,201615233,2999,0,PROPERTY DAMAGE - GRAFFITI,2900,PROPERTY DAMAGE,1/13/2016 21:49,1/13/2016 20:34,,8XX BLOCK OF NE 67 ST,U,U1,3600.1017,-122.3187408,47.67729569,"(47.677295685, -122.318740845)",1,2016
624012,201615233,2999,0,PROPERTY DAMAGE - GRAFFITI,2900,PROPERTY DAMAGE,1/13/2016 21:49,1/13/2016 20:34,,8XX BLOCK OF NE 67 ST,U,U1,3600.1017,-122.3187408,47.67729569,"(47.677295685, -122.318740845)",1,2016
613647,201615297,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,1/13/2016 21:48,1/13/2016 9:00,1/13/2016 21:48,92XX BLOCK OF 15 AV SW,F,F3,11300.201,-122.3539886,47.52010727,"(47.520107269, -122.353988647)",1,2016
619066,201615243,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/13/2016 21:37,1/13/2016 8:00,1/13/2016 19:40,14XX BLOCK OF MINOR AV,E,E3,8300.2015,-122.3273621,47.61343765,"(47.613437653, -122.327362061)",1,2016
616853,201615289,1209,0,ROBBERY-RESIDENCE-BODYFORCE,1200,ROBBERY,1/13/2016 21:35,1/13/2016 21:35,,3XX BLOCK OF NW 83 ST,J,J2,2900.101,-122.3619843,47.6891098,"(47.689109802, -122.361984253)",1,2016
613659,201615278,5309,0,HARASSMENT,5300,THREATS,1/13/2016 21:26,1/13/2016 21:26,,23XX BLOCK OF N 92 ST,N,N3,1900.3005,-122.3297729,47.69592285,"(47.695922852, -122.329772949)",1,2016
622346,201615271,3512,0,NARC-POSSESS-HEROIN,3500,NARCOTICS,1/13/2016 21:20,1/13/2016 21:20,,10 AV S / S JACKSON ST,G,G1,9100.1004,-122.3196411,47.59918213,"(47.599182129, -122.319641113)",1,2016
617504,201615257,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/13/2016 21:03,1/13/2016 21:03,,21XX BLOCK OF WESTERN AV,D,D1,8002.2006,-122.3454208,47.61155701,"(47.611557007, -122.345420837)",1,2016
617366,201615197,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,1/13/2016 20:47,1/13/2016 8:00,1/13/2016 17:00,39XX BLOCK OF NE 51 ST,U,U3,4200.3001,-122.2854156,47.66599274,"(47.665992737, -122.285415649)",1,2016
